bayc_id,bakc_id,mayc_m1_id,mayc_m2_id,mayc_m3_id,all_mayc_ids,notes,source_confidence
687,687,11374,,,11374,,confirmed
688,688,11376,,,11376,,confirmed
689,689,11378,,,11378,,confirmed
690,690,11380,11381,,"11380,11381",,confirmed
691,691,,,,,NO_MAYC,confirmed
692,692,11384,11385,,"11384,11385",,confirmed
693,693,,,,,NO_MAYC,confirmed
694,694,,,,,NO_MAYC,confirmed
695,695,,,,,NO_MAYC,confirmed
696,696,11392,11393,,"11392,11393",,confirmed
697,,,,,,NO_MAYC; NO_BAKC,confirmed
698,,,,,,NO_MAYC; NO_BAKC,confirmed
699,,,,,,NO_MAYC; NO_BAKC,confirmed
700,,,,,,NO_MAYC; NO_BAKC,confirmed
701,701,,,,,NO_MAYC,confirmed
702,702,11404,11405,,"11404,11405",,confirmed
703,703,11406,11407,,"11406,11407",,confirmed
704,704,11408,,,11408,,confirmed
705,705,11410,,,11410,,confirmed
706,706,11412,,,11412,,confirmed
707,707,11414,,,11414,,confirmed
708,708,11416,,,11416,,confirmed
709,709,11418,11419,,"11418,11419",,confirmed
710,710,,,,,NO_MAYC,confirmed
711,711,11422,,,11422,,confirmed
712,712,11424,,,11424,,confirmed
713,713,11426,11427,,"11426,11427",,confirmed
714,714,11428,11429,,"11428,11429",,confirmed
715,715,,,,,NO_MAYC,confirmed
716,716,11432,11433,,"11432,11433",,confirmed
717,717,11434,,,11434,,confirmed
718,718,11436,,,11436,,confirmed
719,719,,,,,NO_MAYC,confirmed
720,720,11440,,,11440,,confirmed
721,721,11442,,,11442,,confirmed
722,722,11444,,,11444,,confirmed
723,723,11446,,,11446,,confirmed
724,724,,,,,NO_MAYC,confirmed
725,725,11450,,,11450,,confirmed
726,726,11452,,,11452,,confirmed
727,727,11454,11455,,"11454,11455",,confirmed
728,728,11456,,,11456,,confirmed
729,729,,,,,NO_MAYC,confirmed
730,730,11460,11461,,"11460,11461",,confirmed
731,731,11462,,,11462,,confirmed
732,732,,,,,NO_MAYC,confirmed
733,733,11466,,,11466,,confirmed
734,734,,,,,NO_MAYC,confirmed
735,735,11470,,,11470,,confirmed
736,736,,,,,NO_MAYC,confirmed
737,737,,,,,NO_MAYC,confirmed
738,738,11476,,,11476,,confirmed
739,739,11478,,,11478,,confirmed
740,740,11480,,,11480,,confirmed
741,,11482,,,11482,NO_BAKC,confirmed
742,742,11484,,,11484,,confirmed
743,743,11486,,,11486,,confirmed
744,744,11488,,,11488,,confirmed
745,745,,,,,NO_MAYC,confirmed
746,746,11492,,,11492,,confirmed
747,747,11494,,,11494,,confirmed
748,748,11496,,,11496,,confirmed
749,749,11498,,,11498,,confirmed
750,750,11500,11501,,"11500,11501",,confirmed
751,751,,,,,NO_MAYC,confirmed
752,752,,,,,NO_MAYC,confirmed
753,753,11506,,,11506,,confirmed
754,754,,11509,,11509,,confirmed
755,755,11510,11511,,"11510,11511",,confirmed
756,756,,,,,NO_MAYC,confirmed
757,757,,,,,NO_MAYC,confirmed
758,758,11516,11517,,"11516,11517",,confirmed
759,759,,,,,NO_MAYC,confirmed
760,,,,,,NO_MAYC; NO_BAKC,confirmed
761,761,11522,11523,,"11522,11523",,confirmed
762,762,,,,,NO_MAYC,confirmed
763,763,,,,,NO_MAYC,confirmed
764,764,11528,,,11528,,confirmed
765,765,11530,,,11530,,confirmed
766,766,11532,,,11532,,confirmed
767,767,11534,,,11534,,confirmed
768,768,11536,11537,,"11536,11537",,confirmed
769,769,11538,,,11538,,confirmed
770,770,11540,,,11540,,confirmed
771,771,11542,,,11542,,confirmed
772,772,11544,,,11544,,confirmed
773,773,11546,,,11546,,confirmed
774,774,11548,,,11548,,confirmed
775,,11550,,,11550,NO_BAKC,confirmed
776,,11552,,,11552,NO_BAKC,confirmed
777,777,,11555,,11555,,confirmed
778,778,11556,,,11556,,confirmed
779,779,11558,,,11558,,confirmed
780,780,,,,,NO_MAYC,confirmed
781,781,11562,11563,,"11562,11563",,confirmed
782,782,11564,11565,,"11564,11565",,confirmed
783,783,11566,,,11566,,confirmed
784,784,11568,11569,,"11568,11569",,confirmed
785,785,11570,,,11570,,confirmed
786,786,,,,,NO_MAYC,confirmed
787,787,11574,11575,,"11574,11575",,confirmed
788,788,11576,,,11576,,confirmed
789,789,11578,,,11578,,confirmed
790,790,11580,,,11580,,confirmed
791,791,,,,,NO_MAYC,confirmed
792,792,,11585,,11585,,confirmed
793,793,11586,11587,,"11586,11587",,confirmed
794,794,,,,,NO_MAYC,confirmed
795,795,,,,,NO_MAYC,confirmed
796,796,11592,11593,,"11592,11593",,confirmed
797,797,11594,,,11594,,confirmed
798,798,11596,,,11596,,confirmed
799,799,11598,11599,,"11598,11599",,confirmed
800,800,,,,,NO_MAYC,confirmed
801,801,,,,,NO_MAYC,confirmed
802,802,11604,11605,,"11604,11605",,confirmed
803,803,11606,,,11606,,confirmed
804,,11608,,,11608,NO_BAKC,confirmed
805,805,11610,,,11610,,confirmed
806,806,11612,,,11612,,confirmed
807,807,11614,,,11614,,confirmed
808,808,11616,,,11616,,confirmed
809,809,11618,11619,,"11618,11619",,confirmed
810,810,11620,,,11620,,confirmed
811,811,11622,11623,,"11622,11623",,confirmed
812,812,11624,11625,,"11624,11625",,confirmed
813,813,11626,,,11626,,confirmed
814,814,11628,11629,,"11628,11629",,confirmed
815,815,11630,,,11630,,confirmed
816,,11632,,,11632,NO_BAKC,confirmed
817,817,,,,,NO_MAYC,confirmed
818,818,,,,,NO_MAYC,confirmed
819,819,11638,,,11638,,confirmed
820,820,11640,11641,,"11640,11641",,confirmed
821,821,11642,,,11642,,confirmed
822,822,11644,11645,,"11644,11645",,confirmed
823,823,11646,,,11646,,confirmed
824,824,11648,11649,,"11648,11649",,confirmed
825,825,,,,,NO_MAYC,confirmed
826,826,,,,,NO_MAYC,confirmed
827,827,,,,,NO_MAYC,confirmed
828,828,11656,,,11656,,confirmed
829,829,11658,11659,,"11658,11659",,confirmed
830,830,11660,11661,,"11660,11661",,confirmed
831,831,11662,,,11662,,confirmed
832,832,11664,,,11664,,confirmed
833,833,11666,,,11666,,confirmed
834,834,11668,,,11668,,confirmed
835,835,11670,,,11670,,confirmed
836,836,11672,,,11672,,confirmed
837,837,,,,,NO_MAYC,confirmed
838,838,11676,,,11676,,confirmed
839,,,11679,,11679,NO_BAKC,confirmed
840,840,11680,11681,,"11680,11681",,confirmed
841,841,11682,,,11682,,confirmed
842,842,11684,11685,,"11684,11685",,confirmed
843,843,11686,,,11686,,confirmed
844,844,,,,,NO_MAYC,confirmed
845,845,11690,,,11690,,confirmed
846,846,,,,,NO_MAYC,confirmed
847,847,,,,,NO_MAYC,confirmed
848,848,11696,11697,,"11696,11697",,confirmed
849,849,,,,,NO_MAYC,confirmed
850,850,11700,,,11700,,confirmed
851,851,11702,11703,,"11702,11703",,confirmed
852,852,,,,,NO_MAYC,confirmed
853,853,11706,,,11706,,confirmed
854,854,,,,,NO_MAYC,confirmed
855,855,11710,,,11710,,confirmed
856,856,11712,11713,,"11712,11713",,confirmed
857,857,,,,,NO_MAYC,confirmed
858,858,11716,,,11716,,confirmed
859,859,11718,11719,,"11718,11719",,confirmed
860,860,11720,11721,,"11720,11721",,confirmed
861,861,11722,11723,,"11722,11723",,confirmed
862,862,11724,,,11724,,confirmed
863,863,11726,,,11726,,confirmed
864,864,,,,,NO_MAYC,confirmed
865,865,11730,,,11730,,confirmed
866,866,11732,,,11732,,confirmed
867,867,11734,11735,,"11734,11735",,confirmed
868,868,,,,,NO_MAYC,confirmed
869,869,11738,11739,,"11738,11739",,confirmed
870,870,11740,11741,,"11740,11741",,confirmed
871,871,11742,,,11742,,confirmed
872,872,11744,11745,,"11744,11745",,confirmed
873,873,11746,11747,,"11746,11747",,confirmed
874,874,11748,,,11748,,confirmed
875,875,,,,,NO_MAYC,confirmed
876,876,,,,,NO_MAYC,confirmed
877,877,,,,,NO_MAYC,confirmed
878,878,11756,11757,,"11756,11757",,confirmed
879,879,11758,11759,,"11758,11759",,confirmed
880,880,11760,,,11760,,confirmed
881,881,11762,,,11762,,confirmed
882,882,,,,,NO_MAYC,confirmed
883,883,11766,,,11766,,confirmed
884,884,,,,,NO_MAYC,confirmed
885,885,,,,,NO_MAYC,confirmed
886,886,11772,,,11772,,confirmed
887,,11774,,,11774,NO_BAKC,confirmed
888,888,11776,11777,,"11776,11777",,confirmed
889,889,11778,,,11778,,confirmed
890,890,11780,11781,,"11780,11781",,confirmed
891,891,11782,11783,,"11782,11783",,confirmed
892,892,11784,,,11784,,confirmed
893,893,11786,,,11786,,confirmed
894,894,,,,,NO_MAYC,confirmed
895,895,,,,,NO_MAYC,confirmed
896,896,,,,,NO_MAYC,confirmed
897,897,,,,,NO_MAYC,confirmed
898,898,11796,11797,,"11796,11797",,confirmed
899,899,,,,,NO_MAYC,confirmed
900,900,,,,,NO_MAYC,confirmed
901,901,11802,11803,,"11802,11803",,confirmed
902,902,,,,,NO_MAYC,confirmed
903,903,,,,,NO_MAYC,confirmed
904,904,,,,,NO_MAYC,confirmed
905,905,,,,,NO_MAYC,confirmed
906,906,11812,11813,,"11812,11813",,confirmed
907,907,,,,,NO_MAYC,confirmed
908,908,11816,11817,,"11816,11817",,confirmed
909,909,11818,,,11818,,confirmed
910,910,,,,,NO_MAYC,confirmed
911,911,11822,,,11822,,confirmed
912,912,,,,,NO_MAYC,confirmed
913,913,11826,11827,,"11826,11827",,confirmed
914,914,,,,,NO_MAYC,confirmed
915,915,,,,,NO_MAYC,confirmed
916,916,11832,,,11832,,confirmed
917,917,11834,,,11834,,confirmed
918,918,11836,,,11836,,confirmed
919,919,11838,,,11838,,confirmed
920,920,,,,,NO_MAYC,confirmed
921,921,11842,,,11842,,confirmed
922,922,11844,,,11844,,confirmed
923,923,11846,,,11846,,confirmed
924,924,11848,,,11848,,confirmed
925,925,11850,,,11850,,confirmed
926,926,11852,,,11852,,confirmed
927,927,11854,,,11854,,confirmed
928,928,11856,,,11856,,confirmed
929,929,11858,,,11858,,confirmed
930,930,11860,,,11860,,confirmed
931,931,11862,11863,,"11862,11863",,confirmed
932,932,11864,,,11864,,confirmed
933,933,11866,,,11866,,confirmed
934,934,11868,,,11868,,confirmed
935,935,11870,,,11870,,confirmed
936,936,11872,,,11872,,confirmed
937,937,11874,,,11874,,confirmed
938,938,11876,11877,,"11876,11877",,confirmed
939,939,11878,,,11878,,confirmed
940,940,11880,11881,,"11880,11881",,confirmed
941,941,11882,,,11882,,confirmed
942,942,11884,,,11884,,confirmed
943,943,11886,11887,,"11886,11887",,confirmed
944,944,,11889,,11889,,confirmed
945,945,11890,,,11890,,confirmed
946,946,11892,,,11892,,confirmed
947,947,11894,11895,,"11894,11895",,confirmed
948,948,11896,,,11896,,confirmed
949,949,11898,11899,,"11898,11899",,confirmed
950,950,11900,11901,,"11900,11901",,confirmed
951,951,11902,,,11902,,confirmed
952,952,11904,11905,,"11904,11905",,confirmed
953,953,11906,,,11906,,confirmed
954,954,11908,,,11908,,confirmed
955,955,11910,,,11910,,confirmed
956,956,,11913,,11913,,confirmed
957,957,11914,,,11914,,confirmed
958,958,11916,,,11916,,confirmed
959,959,,,,,NO_MAYC,confirmed
960,960,11920,11921,,"11920,11921",,confirmed
961,961,11922,,,11922,,confirmed
962,962,11924,11925,,"11924,11925",,confirmed
963,963,11926,,,11926,,confirmed
964,964,11928,,,11928,,confirmed
965,965,11930,11931,,"11930,11931",,confirmed
966,966,11932,,,11932,,confirmed
967,967,11934,11935,,"11934,11935",,confirmed
968,968,,11937,,11937,,confirmed
969,969,11938,,,11938,,confirmed
970,970,,,,,NO_MAYC,confirmed
971,971,11942,,,11942,,confirmed
972,972,11944,,,11944,,confirmed
973,973,11946,,,11946,,confirmed
974,974,11948,,,11948,,confirmed
975,975,11950,,,11950,,confirmed
976,976,11952,,,11952,,confirmed
977,977,11954,,,11954,,confirmed
978,978,11956,,,11956,,confirmed
979,979,11958,11959,,"11958,11959",,confirmed
980,980,11960,,,11960,,confirmed
981,981,11962,11963,,"11962,11963",,confirmed
982,982,11964,,,11964,,confirmed
983,983,11966,,,11966,,confirmed
984,984,11968,,,11968,,confirmed
985,985,11970,,,11970,,confirmed
986,986,11972,,,11972,,confirmed
987,987,11974,,,11974,,confirmed
988,988,11976,,,11976,,confirmed
989,989,11978,,,11978,,confirmed
990,990,11980,,,11980,,confirmed
991,991,11982,,,11982,,confirmed
992,992,11984,,,11984,,confirmed
993,993,11986,,,11986,,confirmed
994,994,11988,11989,,"11988,11989",,confirmed
995,995,,,,,NO_MAYC,confirmed
996,996,11992,,,11992,,confirmed
997,997,,,,,NO_MAYC,confirmed
998,998,,,,,NO_MAYC,confirmed
999,999,,,,,NO_MAYC,confirmed
1000,1000,12000,,,12000,,confirmed
1001,,12002,,,12002,NO_BAKC,confirmed
1002,1002,,,,,NO_MAYC,confirmed
1003,1003,12006,12007,,"12006,12007",,confirmed
1004,1004,12008,,,12008,,confirmed
1005,1005,12010,12011,,"12010,12011",,confirmed
1006,1006,,,,,NO_MAYC,confirmed
1007,1007,12014,,,12014,,confirmed
1008,1008,12016,,,12016,,confirmed
1009,1009,12018,,,12018,,confirmed
1010,,,12021,,12021,NO_BAKC,confirmed
1011,,12022,,,12022,NO_BAKC,confirmed
1012,1012,12024,,,12024,,confirmed
1013,1013,12026,,,12026,,confirmed
1014,1014,12028,,,12028,,confirmed
1015,1015,,12031,,12031,,confirmed
1016,1016,,,,,NO_MAYC,confirmed
1017,1017,12034,12035,,"12034,12035",,confirmed
1018,,,,,,NO_MAYC; NO_BAKC,confirmed
1019,1019,12038,,,12038,,confirmed
1020,1020,,,,,NO_MAYC,confirmed
1021,1021,,,,,NO_MAYC,confirmed
1022,1022,12044,,,12044,,confirmed
1023,1023,12046,,,12046,,confirmed
1024,1024,12048,12049,,"12048,12049",,confirmed
1025,1025,12050,,,12050,,confirmed
1026,1026,,,,,NO_MAYC,confirmed
1027,1027,12054,,,12054,,confirmed
1028,1028,12056,,,12056,,confirmed
1029,1029,,,,,NO_MAYC,confirmed
1030,,12060,,,12060,NO_BAKC,confirmed
1031,,,,,,NO_MAYC; NO_BAKC,confirmed
1032,,12064,,,12064,NO_BAKC,confirmed
1033,1033,12066,,,12066,,confirmed
1034,,12068,,,12068,NO_BAKC,confirmed
1035,,12070,,,12070,NO_BAKC,confirmed
1036,1036,12072,,,12072,,confirmed
1037,1037,12074,12075,,"12074,12075",,confirmed
1038,1038,12076,,,12076,,confirmed
1039,1039,12078,,,12078,,confirmed
1040,1040,12080,,,12080,,confirmed
1041,1041,12082,,,12082,,confirmed
1042,1042,,,,,NO_MAYC,confirmed
1043,1043,,,,,NO_MAYC,confirmed
1044,1044,,,,,NO_MAYC,confirmed
1045,1045,,12091,,12091,,confirmed
1046,1046,12092,,,12092,,confirmed
1047,1047,12094,,,12094,,confirmed
1048,1048,12096,,,12096,,confirmed
1049,1049,,,,,NO_MAYC,confirmed
1050,1050,12100,,,12100,,confirmed
1051,1051,12102,,,12102,,confirmed
1052,1052,,,,,NO_MAYC,confirmed
1053,1053,12106,,,12106,,confirmed
1054,1054,12108,12109,,"12108,12109",,confirmed
1055,1055,12110,,,12110,,confirmed
1056,1056,,12113,,12113,,confirmed
1057,1057,12114,,,12114,,confirmed
1058,1058,12116,12117,,"12116,12117",,confirmed
1059,1059,12118,,,12118,,confirmed
1060,1060,12120,,,12120,,confirmed
1061,1061,,12123,,12123,,confirmed
1062,1062,,,,,NO_MAYC,confirmed
1063,1063,12126,12127,,"12126,12127",,confirmed
1064,1064,,,,,NO_MAYC,confirmed
1065,1065,12130,,,12130,,confirmed
1066,1066,,,,,NO_MAYC,confirmed
1067,1067,,,,,NO_MAYC,confirmed
1068,1068,12136,,,12136,,confirmed
1069,1069,,,,,NO_MAYC,confirmed
1070,1070,12140,12141,,"12140,12141",,confirmed
1071,1071,12142,,,12142,,confirmed
1072,1072,,,,,NO_MAYC,confirmed
1073,1073,12146,12147,,"12146,12147",,confirmed
1074,1074,12148,,,12148,,confirmed
1075,1075,,,,,NO_MAYC,confirmed
1076,1076,12152,,,12152,,confirmed
1077,1077,,,,,NO_MAYC,confirmed
1078,1078,,,,,NO_MAYC,confirmed
1079,1079,,,,,NO_MAYC,confirmed
1080,,12160,12161,,"12160,12161",NO_BAKC,confirmed
1081,1081,12162,,,12162,,confirmed
1082,1082,12164,,,12164,,confirmed
1083,1083,12166,12167,,"12166,12167",,confirmed
1084,1084,12168,12169,,"12168,12169",,confirmed
1085,,12170,,,12170,NO_BAKC,confirmed
1086,1086,12172,12173,,"12172,12173",,confirmed
1087,1087,12174,12175,,"12174,12175",,confirmed
1088,1088,12176,12177,,"12176,12177",,confirmed
1089,1089,,,,,NO_MAYC,confirmed
1090,1090,12180,,,12180,,confirmed
1091,1091,12182,,,12182,,confirmed
1092,1092,12184,,,12184,,confirmed
1093,1093,12186,,,12186,,confirmed
1094,1094,12188,,,12188,,confirmed
1095,1095,12190,,,12190,,confirmed
1096,1096,12192,,,12192,,confirmed
1097,1097,12194,,,12194,,confirmed
1098,1098,,,,,NO_MAYC,confirmed
1099,1099,12198,,,12198,,confirmed
1100,1100,12200,12201,,"12200,12201",,confirmed
1101,1101,12202,,,12202,,confirmed
1102,1102,12204,12205,,"12204,12205",,confirmed
1103,1103,,,,,NO_MAYC,confirmed
1104,1104,,,,,NO_MAYC,confirmed
1105,1105,12210,,,12210,,confirmed
1106,1106,,,,,NO_MAYC,confirmed
1107,1107,12214,12215,,"12214,12215",,confirmed
1108,1108,12216,,,12216,,confirmed
1109,1109,12218,,,12218,,confirmed
1110,1110,12220,,,12220,,confirmed
1111,1111,12222,,,12222,,confirmed
1112,1112,12224,12225,,"12224,12225",,confirmed
1113,1113,12226,,,12226,,confirmed
1114,1114,12228,,,12228,,confirmed
1115,1115,12230,,,12230,,confirmed
1116,1116,12232,,,12232,,confirmed
1117,1117,12234,,,12234,,confirmed
1118,1118,,12237,,12237,,confirmed
1119,1119,12238,12239,,"12238,12239",,confirmed
1120,1120,12240,12241,,"12240,12241",,confirmed
1121,1121,12242,,,12242,,confirmed
1122,1122,,,,,NO_MAYC,confirmed
1123,1123,,,,,NO_MAYC,confirmed
1124,1124,12248,12249,,"12248,12249",,confirmed
1125,1125,12250,,,12250,,confirmed
1126,,12252,,,12252,NO_BAKC,confirmed
1127,1127,12254,,,12254,,confirmed
1128,,,,,,NO_MAYC; NO_BAKC,confirmed
1129,1129,12258,,,12258,,confirmed
1130,1130,,,,,NO_MAYC,confirmed
1131,1131,,,,,NO_MAYC,confirmed
1132,1132,12264,12265,,"12264,12265",,confirmed
1133,1133,12266,12267,,"12266,12267",,confirmed
1134,1134,12268,,,12268,,confirmed
1135,1135,12270,12271,,"12270,12271",,confirmed
1136,1136,,,,,NO_MAYC,confirmed
1137,1137,12274,,,12274,,confirmed
1138,1138,,,,,NO_MAYC,confirmed
1139,1139,12278,,,12278,,confirmed
1140,1140,12280,,,12280,,confirmed
1141,1141,12282,,,12282,,confirmed
1142,1142,12284,12285,,"12284,12285",,confirmed
1143,1143,12286,,,12286,,confirmed
1144,1144,12288,12289,,"12288,12289",,confirmed
1145,1145,12290,,,12290,,confirmed
1146,1146,12292,12293,,"12292,12293",,confirmed
1147,1147,,,,,NO_MAYC,confirmed
1148,1148,,,,,NO_MAYC,confirmed
1149,1149,12298,,,12298,,confirmed
1150,1150,12300,,,12300,,confirmed
1151,1151,12302,,,12302,,confirmed
1152,1152,12304,,,12304,,confirmed
1153,1153,12306,,,12306,,confirmed
1154,1154,12308,12309,,"12308,12309",,confirmed
1155,1155,12310,,,12310,,confirmed
1156,1156,,,,,NO_MAYC,confirmed
1157,1157,,,,,NO_MAYC,confirmed
1158,1158,12316,,,12316,,confirmed
1159,1159,12318,,,12318,,confirmed
1160,1160,12320,,,12320,,confirmed
1161,1161,,,,,NO_MAYC,confirmed
1162,1162,,,,,NO_MAYC,confirmed
1163,1163,12326,,,12326,,confirmed
1164,1164,12328,12329,,"12328,12329",,confirmed
1165,1165,12330,,,12330,,confirmed
1166,,12332,,,12332,NO_BAKC,confirmed
1167,1167,12334,,,12334,,confirmed
1168,1168,12336,,,12336,,confirmed
1169,1169,12338,12339,,"12338,12339",,confirmed
1170,1170,12340,,,12340,,confirmed
1171,1171,12342,,,12342,,confirmed
1172,1172,12344,,,12344,,confirmed
1173,1173,12346,,,12346,,confirmed
1174,1174,12348,,,12348,,confirmed
1175,,12350,,,12350,NO_BAKC,confirmed
1176,1176,,,,,NO_MAYC,confirmed
1177,1177,12354,,,12354,,confirmed
1178,1178,12356,12357,,"12356,12357",,confirmed
1179,1179,,,,,NO_MAYC,confirmed
1180,1180,12360,12361,,"12360,12361",,confirmed
1181,1181,12362,12363,,"12362,12363",,confirmed
1182,1182,,,,,NO_MAYC,confirmed
1183,1183,,12367,,12367,,confirmed
1184,1184,12368,,,12368,,confirmed
1185,1185,12370,12371,,"12370,12371",,confirmed
1186,1186,12372,12373,,"12372,12373",,confirmed
1187,1187,12374,,,12374,,confirmed
1188,1188,,,,,NO_MAYC,confirmed
1189,1189,12378,,,12378,,confirmed
1190,1190,12380,,,12380,,confirmed
1191,1191,12382,,,12382,,confirmed
1192,1192,12384,,,12384,,confirmed
1193,1193,12386,,,12386,,confirmed
1194,1194,12388,,,12388,,confirmed
1195,1195,,,,,NO_MAYC,confirmed
1196,1196,,,,,NO_MAYC,confirmed
1197,1197,12394,,,12394,,confirmed
1198,1198,12396,,,12396,,confirmed
1199,1199,,12399,,12399,,confirmed
1200,1200,12400,,,12400,,confirmed
1201,1201,12402,12403,,"12402,12403",,confirmed
1202,1202,,12405,,12405,,confirmed
1203,1203,,,,,NO_MAYC,confirmed
1204,1204,,,,,NO_MAYC,confirmed
1205,1205,12410,12411,,"12410,12411",,confirmed
1206,1206,12412,,,12412,,confirmed
1207,1207,12414,12415,,"12414,12415",,confirmed
1208,1208,12416,,,12416,,confirmed
1209,1209,,,,,NO_MAYC,confirmed
1210,1210,12420,,,12420,,confirmed
1211,1211,,,,,NO_MAYC,confirmed
1212,1212,12424,12425,,"12424,12425",,confirmed
1213,1213,,,,,NO_MAYC,confirmed
1214,1214,12428,,,12428,,confirmed
1215,1215,12430,,,12430,,confirmed
1216,1216,,,,,NO_MAYC,confirmed
1217,1217,12434,,,12434,,confirmed
1218,1218,12436,,,12436,,confirmed
1219,1219,12438,,,12438,,confirmed
1220,1220,12440,,,12440,,confirmed
1221,1221,12442,,,12442,,confirmed
1222,1222,12444,,,12444,,confirmed
1223,1223,12446,,,12446,,confirmed
1224,1224,,,,,NO_MAYC,confirmed
1225,1225,12450,12451,,"12450,12451",,confirmed
1226,1226,12452,,,12452,,confirmed
1227,1227,12454,,,12454,,confirmed
1228,1228,12456,,,12456,,confirmed
1229,1229,12458,12459,,"12458,12459",,confirmed
1230,1230,12460,12461,,"12460,12461",,confirmed
